datetime,temp_c,dewpoint_c,wind_speed,wind_dir,precip_mm
2023-01-17 18:00:00,-2.8,-17.1,2.64,235.0,0.0
2023-01-17 19:00:00,-6.3,-14.9,3.6,234.5,0.0
2023-01-17 20:00:00,-9.3,-23.2,3.35,142.8,0.0
2023-01-17 21:00:00,-9.8,-15.4,3.32,306.2,1.65
2023-01-17 22:00:00,-5.8,-11.5,0.34,309.9,0.0
2023-01-17 23:00:00,-11.3,-23.5,4.69,48.3,0.0
2023-01-18 00:00:00,-10.9,-25.3,2.0,272.5,0.0
2023-01-18 01:00:00,-8.3,-21.9,2.04,186.7,0.0
2023-01-18 02:00:00,-9.3,-15.0,0.58,332.8,0.0
2023-01-18 03:00:00,-7.8,-22.3,1.44,192.8,0.0
2023-01-18 04:00:00,-2.9,-12.3,2.25,316.9,0.0
2023-01-18 05:00:00,-3.9,-15.3,8.47,251.1,0.0
2023-01-18 06:00:00,-5.6,-17.3,2.26,241.6,0.0
2023-01-18 07:00:00,-0.8,-7.4,0.32,253.6,0.0
2023-01-18 08:00:00,-1.6,-16.1,2.18,213.6,0.0
2023-01-18 09:00:00,0.3,-7.2,1.74,291.0,0.0
2023-01-18 10:00:00,4.3,-9.9,5.12,252.2,0.11
2023-01-18 11:00:00,2.9,-9.3,1.71,214.6,0.0
2023-01-18 12:00:00,2.5,-11.8,3.47,301.9,0.0
2023-01-18 13:00:00,1.7,-12.0,1.53,351.9,0.0
2023-01-18 14:00:00,2.4,-3.2,3.07,249.5,0.0
2023-01-18 15:00:00,0.4,-7.6,3.58,288.3,0.0
2023-01-18 16:00:00,1.5,-4.9,3.74,282.0,0.0
2023-01-18 17:00:00,-1.7,-12.1,6.65,341.8,0.0
2023-01-18 18:00:00,-4.3,-19.1,1.21,241.3,0.0
2023-01-18 19:00:00,0.4,-6.3,1.15,312.6,0.0
2023-01-18 20:00:00,-6.8,-17.3,5.64,262.0,0.0
2023-01-18 21:00:00,,-23.7,9.45,332.1,0.0
2023-01-18 22:00:00,-12.5,-20.1,3.43,202.9,0.0
2023-01-18 23:00:00,-13.0,-26.3,2.71,330.7,0.0
2023-01-19 00:00:00,-13.7,-21.6,3.36,285.6,0.0
2023-01-19 01:00:00,-10.9,-17.4,2.29,274.4,0.0
2023-01-19 02:00:00,-10.1,-18.9,6.72,282.7,0.0
2023-01-19 03:00:00,-7.7,-19.2,1.53,256.1,0.0
2023-01-19 04:00:00,-9.5,-22.6,3.74,7.1,0.0
2023-01-19 05:00:00,-6.7,-17.0,9.81,269.9,0.0
2023-01-19 06:00:00,-5.1,-13.0,5.03,208.5,0.0
2023-01-19 07:00:00,1.1,-12.1,4.33,359.4,0.0
2023-01-19 08:00:00,-0.2,-15.2,3.55,193.3,0.0
2023-01-19 09:00:00,1.8,-8.5,3.88,334.4,0.0
2023-01-19 10:00:00,4.3,-8.7,1.24,178.1,0.0
2023-01-19 11:00:00,3.2,-11.3,6.11,156.5,0.0
2023-01-19 12:00:00,2.9,-12.0,6.0,198.6,0.0
2023-01-19 13:00:00,1.9,-8.2,6.0,265.7,0.0
2023-01-19 14:00:00,1.5,-10.4,3.31,301.4,0.0
2023-01-19 15:00:00,0.9,-10.8,3.24,286.5,0.0
2023-01-19 16:00:00,-1.0,-8.5,2.47,337.3,0.0
2023-01-19 17:00:00,-2.6,-10.9,5.78,282.2,0.33
2023-01-19 18:00:00,-0.2,-11.5,3.34,323.4,0.0
2023-01-19 19:00:00,-8.5,-21.8,5.98,227.8,0.0
2023-01-19 20:00:00,-11.6,-21.9,4.76,298.5,0.0
2023-01-19 21:00:00,-8.2,-15.1,0.58,229.4,0.0
2023-01-19 22:00:00,-7.3,-18.8,5.1,314.1,0.0
2023-01-19 23:00:00,-11.3,-21.7,4.1,296.6,0.0
2023-01-20 00:00:00,-9.3,-22.6,3.72,247.0,0.0
2023-01-20 01:00:00,-7.4,-20.5,8.09,309.5,0.0
2023-01-20 02:00:00,-10.5,-19.6,2.37,249.0,0.0
2023-01-20 03:00:00,-8.5,-19.9,4.04,308.4,0.0
2023-01-20 04:00:00,-9.1,-21.8,1.74,304.9,0.0
2023-01-20 05:00:00,-7.1,-19.5,3.57,244.4,0.0
2023-01-20 06:00:00,-4.8,-12.8,1.55,319.7,0.0
2023-01-20 07:00:00,-0.7,-6.5,4.39,98.9,0.0
2023-01-20 08:00:00,2.5,-11.1,4.86,308.0,0.0
2023-01-20 09:00:00,2.4,-11.0,3.04,348.3,0.0
2023-01-20 10:00:00,0.4,-8.8,2.82,281.5,0.0
2023-01-20 11:00:00,1.2,-13.1,7.91,275.4,0.0
2023-01-20 12:00:00,2.3,-7.8,3.56,207.4,0.0
2023-01-20 13:00:00,2.8,-7.2,2.3,265.4,0.0
2023-01-20 14:00:00,3.3,-4.4,8.44,233.7,0.0
2023-01-20 15:00:00,-2.0,-8.1,4.44,262.8,0.0
2023-01-20 16:00:00,-2.5,-10.1,4.21,243.5,0.0
2023-01-20 17:00:00,1.4,-11.8,1.59,282.3,0.0
2023-01-20 18:00:00,-3.0,-9.5,,292.2,0.0
2023-01-20 19:00:00,-4.9,-12.8,4.11,350.5,0.0
2023-01-20 20:00:00,-10.2,-15.9,2.79,225.6,0.0
2023-01-20 21:00:00,-6.8,-20.1,9.04,219.2,0.0
2023-01-20 22:00:00,-8.9,-22.8,5.91,302.0,0.0
2023-01-20 23:00:00,-13.6,-24.3,4.06,256.0,0.0
2023-01-21 00:00:00,-13.4,-19.6,3.87,323.2,0.0
2023-01-21 01:00:00,-9.4,-15.2,2.17,331.2,0.0
2023-01-21 02:00:00,-12.6,-19.2,7.77,98.0,0.0
2023-01-21 03:00:00,-7.6,-16.5,3.76,323.7,0.0
2023-01-21 04:00:00,-8.5,-18.8,4.17,331.7,0.0
2023-01-21 05:00:00,-4.4,-19.2,3.07,222.8,0.15
2023-01-21 06:00:00,-2.1,-16.7,1.45,214.6,0.0
2023-01-21 07:00:00,1.6,-10.5,3.95,344.0,0.0
2023-01-21 08:00:00,-3.9,-18.7,3.03,223.1,0.0
2023-01-21 09:00:00,-1.9,-10.4,4.29,323.4,0.0
2023-01-21 10:00:00,2.0,-4.4,6.21,266.6,0.0
2023-01-21 11:00:00,6.2,-2.2,4.87,255.3,0.0
2023-01-21 12:00:00,4.1,-8.3,3.97,358.3,0.0
2023-01-21 13:00:00,0.1,-13.3,8.59,41.0,0.0
2023-01-21 14:00:00,4.0,-2.8,7.51,296.3,0.0
2023-01-21 15:00:00,0.9,-9.2,2.83,299.1,0.0
2023-01-21 16:00:00,2.2,-10.2,4.32,168.9,0.0
2023-01-21 17:00:00,-4.4,-13.8,3.34,343.8,0.0
2023-01-21 18:00:00,-2.0,-16.1,4.8,314.3,0.0
2023-01-21 19:00:00,-2.9,-10.0,4.6,336.6,0.0
2023-01-21 20:00:00,-9.4,-17.9,0.83,241.0,0.0
2023-01-21 21:00:00,-8.6,-19.4,3.74,174.5,0.0
2023-01-21 22:00:00,-9.1,-14.9,6.34,8.9,0.0
2023-01-21 23:00:00,-10.3,-19.8,3.42,328.2,0.0
2023-01-22 00:00:00,-12.6,-21.8,3.09,291.9,0.0
2023-01-22 01:00:00,-8.6,-17.0,6.67,257.8,0.0
2023-01-22 02:00:00,-11.8,-19.2,3.06,255.5,0.0
2023-01-22 03:00:00,-8.6,-18.7,1.05,314.0,0.0
2023-01-22 04:00:00,-6.4,-17.7,5.81,291.7,0.0
2023-01-22 05:00:00,-5.0,-11.2,5.05,242.3,0.0
2023-01-22 06:00:00,-2.7,-11.2,7.62,203.1,0.0
2023-01-22 07:00:00,-5.7,-19.9,3.91,334.7,0.0
2023-01-22 08:00:00,-4.9,-15.2,2.94,224.6,0.0
2023-01-22 09:00:00,1.5,-6.3,5.23,298.1,0.0
2023-01-22 10:00:00,2.9,-8.8,2.62,330.0,0.0
2023-01-22 11:00:00,5.7,-3.5,2.71,186.1,0.0
2023-01-22 12:00:00,2.6,-10.7,3.49,242.8,0.28
2023-01-22 13:00:00,2.5,-2.6,4.27,207.4,0.0
2023-01-22 14:00:00,-0.8,-12.5,4.49,282.7,0.0
2023-01-22 15:00:00,1.8,-10.0,2.0,265.4,0.0
2023-01-22 16:00:00,2.5,-4.5,2.69,279.4,0.0
2023-01-22 17:00:00,-2.9,-11.3,4.18,268.9,0.0
2023-01-22 18:00:00,-3.0,-14.4,3.3,356.1,0.0
2023-01-22 19:00:00,-3.3,-17.0,5.84,289.1,0.0
2023-01-22 20:00:00,-5.0,-18.0,3.85,190.0,0.0
2023-01-22 21:00:00,-7.0,-21.3,2.6,269.2,0.0
2023-01-22 22:00:00,-7.9,-15.9,4.9,303.5,0.0
2023-01-22 23:00:00,-17.4,-25.7,1.2,280.3,0.0
2023-01-23 00:00:00,-14.6,-23.0,3.68,334.6,0.0
2023-01-23 01:00:00,-9.9,-21.2,6.96,269.7,0.0
2023-01-23 02:00:00,-13.3,-23.9,2.24,244.1,0.0
2023-01-23 03:00:00,-6.9,-14.8,4.51,255.0,0.0
2023-01-23 04:00:00,-8.5,-17.3,2.91,252.6,0.0
2023-01-23 05:00:00,-8.8,-23.5,3.91,281.5,0.0
2023-01-23 06:00:00,-2.1,-9.0,2.78,197.2,0.0
2023-01-23 07:00:00,-3.4,-11.0,2.79,153.4,0.0
2023-01-23 08:00:00,-2.3,-14.5,2.09,263.0,0.0
2023-01-23 09:00:00,2.6,-8.9,2.4,268.2,0.0
2023-01-23 10:00:00,1.7,-12.5,1.5,327.6,0.0
2023-01-23 11:00:00,0.5,-12.3,0.86,293.2,0.0
2023-01-23 12:00:00,0.9,-8.4,4.58,155.7,0.0
2023-01-23 13:00:00,-0.4,-11.7,2.27,282.4,0.0
2023-01-23 14:00:00,5.4,-1.3,4.09,328.2,0.0
2023-01-23 15:00:00,3.7,-3.7,2.56,305.0,0.0
2023-01-23 16:00:00,-0.3,-13.7,3.4,251.4,3.38
2023-01-23 17:00:00,-3.5,-14.3,3.4,341.0,0.0
2023-01-23 18:00:00,-2.9,-13.0,4.01,240.4,0.0
2023-01-23 19:00:00,-6.1,-14.2,2.27,,0.0
2023-01-23 20:00:00,-5.8,-13.7,5.84,254.4,0.0
2023-01-23 21:00:00,-7.6,-19.6,3.64,186.5,0.0
2023-01-23 22:00:00,-9.9,-18.2,3.71,319.4,0.0
2023-01-23 23:00:00,-11.2,-24.5,3.35,233.4,0.0
2023-01-24 00:00:00,-9.7,-24.4,8.48,306.1,0.0
2023-01-24 01:00:00,-10.7,-15.8,6.28,192.9,0.0
2023-01-24 02:00:00,-13.3,-24.7,3.92,211.5,0.0
2023-01-24 03:00:00,-8.3,-18.2,1.51,286.7,0.0
2023-01-24 04:00:00,-3.8,-11.2,1.16,39.1,0.0
2023-01-24 05:00:00,-6.4,-18.4,3.51,244.3,0.0
2023-01-24 06:00:00,-3.4,-12.1,6.87,317.6,0.0
2023-01-24 07:00:00,-2.7,-14.6,5.71,199.2,0.0
2023-01-24 08:00:00,0.2,-5.6,4.05,212.9,0.0
2023-01-24 09:00:00,0.5,-5.1,2.71,261.8,0.0
2023-01-24 10:00:00,,-5.9,1.21,55.9,0.0
2023-01-24 11:00:00,3.8,-2.2,2.48,253.1,0.0
2023-01-24 12:00:00,3.2,-7.0,3.73,266.5,0.0
2023-01-24 13:00:00,3.5,-6.2,9.29,247.8,0.0
2023-01-24 14:00:00,2.4,-11.6,3.97,299.6,0.0
2023-01-24 15:00:00,4.0,-3.7,0.45,244.0,0.0
2023-01-24 16:00:00,-1.8,-16.0,2.56,,0.0
2023-01-24 17:00:00,-3.7,-17.3,1.4,250.6,0.0
2023-01-24 18:00:00,-2.8,-15.5,2.68,6.0,0.0
2023-01-24 19:00:00,-6.1,-19.9,5.91,262.7,0.0
2023-01-24 20:00:00,-8.6,-21.4,6.39,289.7,0.0
2023-01-24 21:00:00,-12.6,-26.8,3.88,111.4,0.0
2023-01-24 22:00:00,-10.0,-19.2,3.14,280.9,0.0
2023-01-24 23:00:00,-11.8,-23.2,1.93,248.2,0.0
2023-01-25 00:00:00,-8.7,-23.6,4.84,195.4,8.45
2023-01-25 01:00:00,-12.8,-22.4,3.16,93.0,0.0
2023-01-25 02:00:00,-9.1,-22.5,1.91,304.7,0.0
2023-01-25 03:00:00,-8.9,-19.0,5.27,345.7,0.0
2023-01-25 04:00:00,-8.7,-22.0,2.87,177.2,0.0
2023-01-25 05:00:00,-3.1,-16.3,1.62,190.6,0.0
2023-01-25 06:00:00,-0.9,-8.3,1.47,299.1,0.0
2023-01-25 07:00:00,-2.6,-11.0,2.05,342.8,0.0
2023-01-25 08:00:00,-0.7,-14.9,6.5,270.6,0.0
2023-01-25 09:00:00,-3.1,-14.5,6.14,16.1,0.0
2023-01-25 10:00:00,4.1,-10.6,4.47,293.9,0.0
2023-01-25 11:00:00,2.7,-8.8,2.3,302.5,0.0
2023-01-25 12:00:00,5.5,-3.7,3.02,269.8,0.0
2023-01-25 13:00:00,2.1,-11.2,1.18,352.9,0.0
2023-01-25 14:00:00,3.4,-5.7,1.66,295.4,0.0
2023-01-25 15:00:00,2.1,-4.8,7.15,282.4,0.0
2023-01-25 16:00:00,0.8,-5.2,2.88,275.2,0.0
2023-01-25 17:00:00,-2.8,-10.4,6.97,333.2,0.0
2023-01-25 18:00:00,-5.1,-18.0,4.33,216.1,0.0
2023-01-25 19:00:00,-7.8,-16.2,3.5,281.5,0.0
2023-01-25 20:00:00,-6.9,-17.8,3.27,213.6,0.0
2023-01-25 21:00:00,-10.4,-16.5,3.77,282.7,0.0
2023-01-25 22:00:00,-8.8,-17.0,0.32,330.4,0.0
2023-01-25 23:00:00,-14.4,-27.4,4.39,249.7,0.0
2023-01-26 00:00:00,-8.0,-18.7,3.86,290.7,0.0
2023-01-26 01:00:00,-9.4,-14.7,,222.8,0.0
2023-01-26 02:00:00,-9.7,-20.3,5.94,218.0,0.0
2023-01-26 03:00:00,-10.3,-20.7,3.2,271.6,0.0
2023-01-26 04:00:00,-8.9,-19.4,7.84,309.1,0.0
2023-01-26 05:00:00,-6.5,-20.2,2.84,317.1,1.96
2023-01-26 06:00:00,-2.4,-12.3,5.61,227.8,0.0
2023-01-26 07:00:00,-1.5,-11.1,1.04,282.4,0.0
2023-01-26 08:00:00,0.6,-12.6,2.86,254.4,0.0
2023-01-26 09:00:00,3.0,-6.3,7.15,282.5,0.0
2023-01-26 10:00:00,3.6,-11.4,1.24,287.8,0.0
2023-01-26 11:00:00,4.7,-0.6,2.78,302.9,0.0
2023-01-26 12:00:00,3.2,-1.9,5.44,313.8,0.0
2023-01-26 13:00:00,0.9,-7.1,1.1,234.6,0.0
2023-01-26 14:00:00,5.1,-2.7,4.75,157.3,0.0
2023-01-26 15:00:00,3.8,-3.8,3.06,169.0,0.0
2023-01-26 16:00:00,-3.7,-9.7,2.01,244.1,0.0
2023-01-26 17:00:00,-2.4,-12.8,5.01,230.8,0.0
2023-01-26 18:00:00,0.9,-5.2,4.04,296.2,0.0
2023-01-26 19:00:00,-3.0,-15.8,5.49,187.8,0.0
2023-01-26 20:00:00,-5.1,-10.6,4.93,301.7,0.0
2023-01-26 21:00:00,-13.3,-20.2,4.96,184.5,0.0
2023-01-26 22:00:00,-10.5,-22.7,8.27,308.8,0.0
2023-01-26 23:00:00,-12.0,-17.5,3.4,185.0,0.0
2023-01-27 00:00:00,-10.9,-16.7,2.23,283.1,0.0
2023-01-27 01:00:00,-10.7,-22.2,3.59,152.1,0.0
2023-01-27 02:00:00,-7.7,-19.7,3.07,223.6,0.0
2023-01-27 03:00:00,-9.7,-20.9,1.13,219.3,0.0
2023-01-27 04:00:00,-7.6,-21.1,0.74,274.9,0.0
2023-01-27 05:00:00,-7.4,-15.5,1.8,214.5,0.0
2023-01-27 06:00:00,-6.7,-16.5,4.82,259.2,0.0
2023-01-27 07:00:00,-1.2,-13.8,6.11,190.5,0.0
2023-01-27 08:00:00,1.9,-12.0,1.78,8.5,0.0
2023-01-27 09:00:00,1.1,-6.4,3.3,210.1,0.0
2023-01-27 10:00:00,5.1,-0.5,2.11,246.7,0.0
2023-01-27 11:00:00,2.2,-4.1,5.24,248.8,0.0
2023-01-27 12:00:00,4.3,-3.3,2.97,330.5,0.0
2023-01-27 13:00:00,-1.1,-9.4,1.93,267.7,0.0
2023-01-27 14:00:00,3.0,-6.2,2.99,331.2,0.0
2023-01-27 15:00:00,4.7,-10.2,3.21,1.0,0.0
2023-01-27 16:00:00,-1.7,-9.5,1.55,343.9,0.0
2023-01-27 17:00:00,-1.0,-9.1,1.19,187.4,0.0
2023-01-27 18:00:00,-3.0,-15.2,6.29,247.2,1.59
2023-01-27 19:00:00,-6.2,-11.4,3.13,285.9,0.0
2023-01-27 20:00:00,-6.8,-12.7,4.72,146.8,0.0
2023-01-27 21:00:00,-9.1,-22.5,2.85,274.6,0.0
2023-01-27 22:00:00,-11.3,-16.3,3.76,208.0,0.0
2023-01-27 23:00:00,-10.6,-23.9,8.04,305.0,0.0
2023-01-28 00:00:00,-11.4,-24.0,4.67,335.7,0.0
2023-01-28 01:00:00,-10.3,-23.9,5.12,280.4,0.0
2023-01-28 02:00:00,-14.3,-24.9,8.75,215.4,0.0
2023-01-28 03:00:00,-9.5,-19.5,5.18,284.3,0.0
2023-01-28 04:00:00,-5.1,-12.6,4.12,314.0,0.0
2023-01-28 05:00:00,-4.2,-12.0,5.74,195.0,0.0
2023-01-28 06:00:00,-1.3,-8.1,0.68,267.8,0.0
2023-01-28 07:00:00,-2.1,-12.3,2.82,163.3,0.0
2023-01-28 08:00:00,1.8,-8.6,2.36,253.7,0.0
2023-01-28 09:00:00,4.5,-2.1,6.19,350.2,0.0
2023-01-28 10:00:00,1.4,-9.1,3.16,304.7,0.0
2023-01-28 11:00:00,2.8,-4.0,4.36,263.3,0.0
2023-01-28 12:00:00,9.2,-0.7,7.81,260.3,0.0
2023-01-28 13:00:00,2.1,-10.3,1.1,244.3,0.0
2023-01-28 14:00:00,-1.5,-15.6,2.82,269.1,0.0
2023-01-28 15:00:00,4.4,-10.1,6.08,316.5,0.0
2023-01-28 16:00:00,0.1,-12.4,4.39,269.2,0.0
2023-01-28 17:00:00,-4.9,-17.1,6.05,315.9,0.0
2023-01-28 18:00:00,-6.3,-20.1,5.81,289.9,0.0
2023-01-28 19:00:00,-4.8,-14.0,1.4,198.8,0.0
2023-01-28 20:00:00,-10.0,-17.0,2.61,264.0,0.0
2023-01-28 21:00:00,-10.3,-20.0,5.2,336.1,0.0
2023-01-28 22:00:00,-12.7,-27.3,1.52,270.2,0.0
2023-01-28 23:00:00,-10.3,-21.1,1.61,358.7,2.82
2023-01-29 00:00:00,-10.8,-25.5,4.44,267.4,0.0
2023-01-29 01:00:00,-14.1,-21.4,3.7,252.4,0.0
2023-01-29 02:00:00,-6.7,-18.9,5.0,271.0,0.0
2023-01-29 03:00:00,-10.7,-15.9,4.1,250.9,0.0
2023-01-29 04:00:00,-8.1,-16.6,1.01,303.7,0.0
2023-01-29 05:00:00,-1.3,-10.9,6.53,288.1,0.0
2023-01-29 06:00:00,-4.1,-15.0,2.48,338.3,0.0
2023-01-29 07:00:00,-3.0,-13.2,2.42,266.7,0.0
2023-01-29 08:00:00,-1.4,-10.3,3.89,243.9,0.0
2023-01-29 09:00:00,2.9,-5.7,7.69,270.2,0.0
2023-01-29 10:00:00,1.2,-5.2,2.44,344.9,0.0
2023-01-29 11:00:00,-1.0,-8.9,4.49,357.8,0.0
2023-01-29 12:00:00,0.6,-6.4,9.0,298.2,1.74
2023-01-29 13:00:00,1.7,-7.4,6.61,12.8,0.0
2023-01-29 14:00:00,2.0,-6.0,1.73,275.3,0.0
2023-01-29 15:00:00,-2.0,-13.2,4.52,292.1,0.0
2023-01-29 16:00:00,0.0,,6.05,137.8,0.0
2023-01-29 17:00:00,-2.9,-15.3,4.61,349.5,0.0
2023-01-29 18:00:00,-5.9,-20.4,5.62,348.6,0.0
2023-01-29 19:00:00,-6.1,-17.0,5.39,304.5,0.0
2023-01-29 20:00:00,-3.5,-13.9,6.08,232.6,0.0
2023-01-29 21:00:00,-9.4,-15.0,4.13,241.0,0.0
2023-01-29 22:00:00,-10.1,-23.3,2.79,313.3,0.0
2023-01-29 23:00:00,-8.8,-20.5,2.54,335.8,0.0
2023-01-30 00:00:00,-11.1,-18.0,0.66,275.4,0.0
2023-01-30 01:00:00,-9.5,-19.6,1.58,216.2,0.0
2023-01-30 02:00:00,-8.9,-16.2,6.16,310.3,0.0
2023-01-30 03:00:00,-11.3,-22.8,4.39,274.1,0.0
2023-01-30 04:00:00,-6.1,-15.4,5.38,216.2,0.0
2023-01-30 05:00:00,-6.8,-21.7,1.48,230.1,0.0
2023-01-30 06:00:00,-4.5,-10.6,4.1,318.0,0.0
2023-01-30 07:00:00,-2.0,-14.0,4.94,266.5,0.0
2023-01-30 08:00:00,-2.6,-9.7,3.47,,0.0
2023-01-30 09:00:00,2.7,-2.7,2.67,10.9,0.0
2023-01-30 10:00:00,4.0,-10.5,2.4,289.0,0.8
2023-01-30 11:00:00,7.6,0.1,2.92,236.4,0.18
2023-01-30 12:00:00,2.2,-9.1,7.01,309.2,0.0
2023-01-30 13:00:00,2.3,-10.8,3.99,205.4,0.0
2023-01-30 14:00:00,5.8,-9.0,5.39,218.0,0.0
2023-01-30 15:00:00,-2.2,-12.0,6.63,254.3,0.0
2023-01-30 16:00:00,-1.4,-14.4,1.44,1.8,0.0
2023-01-30 17:00:00,1.1,-6.2,5.66,192.1,0.0
2023-01-30 18:00:00,-5.4,-18.6,0.74,172.4,0.0
2023-01-30 19:00:00,-0.7,-14.0,1.76,315.4,0.0
2023-01-30 20:00:00,-8.2,-15.3,2.02,206.7,0.0
2023-01-30 21:00:00,-10.8,-25.7,3.72,254.9,0.0
2023-01-30 22:00:00,-9.7,-15.0,1.82,245.8,0.0
2023-01-30 23:00:00,-10.4,-24.6,4.67,256.8,0.0
2023-01-31 00:00:00,-11.7,-23.8,3.21,278.7,0.0
2023-01-31 01:00:00,-11.4,-17.6,5.9,186.8,0.0
2023-01-31 02:00:00,-9.5,-24.2,6.76,291.5,0.0
2023-01-31 03:00:00,-9.5,-24.3,3.69,232.8,0.0
2023-01-31 04:00:00,-9.1,-20.3,7.46,268.1,0.0
2023-01-31 05:00:00,-5.5,-17.2,6.57,258.9,0.0
2023-01-31 06:00:00,-3.9,-14.0,4.66,170.2,0.0
2023-01-31 07:00:00,-5.1,-11.3,1.76,261.1,0.0
2023-01-31 08:00:00,0.5,-10.4,2.12,291.0,0.0
2023-01-31 09:00:00,1.0,-6.7,3.12,257.9,0.0
2023-01-31 10:00:00,5.1,-6.7,2.66,285.4,0.0
2023-01-31 11:00:00,2.1,-12.8,2.3,310.8,0.0
2023-01-31 12:00:00,1.2,-6.4,2.49,296.6,0.0
2023-01-31 13:00:00,1.5,-4.6,6.5,257.3,0.0
2023-01-31 14:00:00,4.8,-5.5,4.56,281.0,0.0
2023-01-31 15:00:00,2.4,-9.0,4.48,310.9,0.0
2023-01-31 16:00:00,-0.3,-9.1,6.68,209.2,0.0
2023-01-31 17:00:00,-4.1,-12.7,7.52,243.2,0.0
2023-01-31 18:00:00,-4.8,-11.7,2.04,274.5,0.0
2023-01-31 19:00:00,-5.4,-19.4,2.74,224.4,0.0
2023-01-31 20:00:00,-6.0,-19.5,3.4,186.1,0.0
2023-01-31 21:00:00,-9.5,-23.3,1.95,214.0,0.0
2023-01-31 22:00:00,-7.1,-17.1,3.95,29.5,6.61
2023-01-31 23:00:00,-10.9,-18.5,2.49,309.3,0.0
2023-02-01 00:00:00,-8.2,-18.8,5.19,254.6,0.0
2023-02-01 01:00:00,-13.2,-23.8,3.03,201.1,0.0
2023-02-01 02:00:00,-8.4,-19.3,5.43,311.7,0.0
2023-02-01 03:00:00,-9.2,-15.0,1.7,216.6,0.0
2023-02-01 04:00:00,-11.2,-23.5,1.57,334.4,0.0
2023-02-01 05:00:00,-4.0,-11.9,1.75,322.6,0.0
2023-02-01 06:00:00,-4.8,-14.2,4.58,310.2,0.0
2023-02-01 07:00:00,0.4,-7.6,1.57,359.0,0.0
2023-02-01 08:00:00,-2.4,-11.1,4.02,343.3,0.0
2023-02-01 09:00:00,1.2,-5.2,6.07,285.5,0.0
2023-02-01 10:00:00,3.2,-9.9,3.84,154.9,0.0
2023-02-01 11:00:00,-0.0,-11.5,3.09,146.7,0.0
2023-02-01 12:00:00,2.8,-10.7,4.95,193.6,0.0
2023-02-01 13:00:00,4.3,-2.8,3.23,217.8,0.0
2023-02-01 14:00:00,0.8,-4.7,5.86,293.5,0.0
2023-02-01 15:00:00,0.0,-5.0,4.29,302.4,0.0
2023-02-01 16:00:00,1.6,-11.0,4.44,284.5,0.0
2023-02-01 17:00:00,3.9,-10.1,1.46,248.3,0.0
2023-02-01 18:00:00,-4.8,-12.0,8.89,320.0,0.0
2023-02-01 19:00:00,-4.4,-17.8,3.48,307.0,0.0
2023-02-01 20:00:00,-8.3,-15.5,5.2,239.8,0.0
2023-02-01 21:00:00,-5.4,-12.0,3.14,286.0,0.0
2023-02-01 22:00:00,-10.8,-16.8,4.94,198.8,0.0
2023-02-01 23:00:00,-9.9,-19.9,6.71,208.7,0.0
2023-02-02 00:00:00,-8.1,-14.5,3.62,294.2,0.0
2023-02-02 01:00:00,-12.4,-22.8,4.88,228.7,0.0
2023-02-02 02:00:00,-8.4,-17.2,6.27,312.8,0.0
2023-02-02 03:00:00,-9.0,-23.6,9.25,269.9,0.0
2023-02-02 04:00:00,-10.4,-23.6,5.94,285.7,0.0
2023-02-02 05:00:00,-6.5,-18.7,6.26,229.6,0.0
2023-02-02 06:00:00,-3.5,-13.2,1.34,301.7,0.0
2023-02-02 07:00:00,-2.8,-10.6,2.25,7.6,0.0
2023-02-02 08:00:00,1.7,-8.8,3.79,245.8,0.0
2023-02-02 09:00:00,0.7,-11.7,2.84,282.7,0.0
2023-02-02 10:00:00,3.0,-3.0,4.65,230.3,0.0
2023-02-02 11:00:00,4.2,-7.9,7.72,265.5,0.0
2023-02-02 12:00:00,7.7,1.5,1.87,215.9,0.0
2023-02-02 13:00:00,4.6,-1.8,5.66,19.0,0.0
2023-02-02 14:00:00,1.1,-5.3,2.29,294.7,0.0
2023-02-02 15:00:00,4.6,-1.3,3.93,268.1,0.0
2023-02-02 16:00:00,0.3,-5.7,4.68,,0.0
2023-02-02 17:00:00,-1.1,-16.0,2.17,296.4,0.0
2023-02-02 18:00:00,-5.9,-17.6,3.29,321.6,2.61
2023-02-02 19:00:00,-5.9,-12.4,7.51,238.5,0.0
2023-02-02 20:00:00,,-14.6,2.52,293.2,0.0
2023-02-02 21:00:00,-11.6,-20.0,5.34,322.8,0.0
2023-02-02 22:00:00,-10.3,-24.6,8.05,250.8,0.0
2023-02-02 23:00:00,-10.2,-21.1,11.29,102.9,0.0
2023-02-03 00:00:00,-11.9,-22.3,2.33,241.2,0.0
2023-02-03 01:00:00,-7.4,-17.7,4.14,220.0,0.0
2023-02-03 02:00:00,-6.2,-20.3,0.99,192.1,0.0
2023-02-03 03:00:00,-11.1,-20.9,5.63,197.1,0.0
2023-02-03 04:00:00,-10.8,-17.1,6.33,227.0,0.0
2023-02-03 05:00:00,-8.1,-22.9,2.23,215.9,0.0
2023-02-03 06:00:00,-0.7,-10.9,7.54,239.0,0.0
2023-02-03 07:00:00,-4.1,-17.4,6.55,327.3,0.0
2023-02-03 08:00:00,-0.4,-10.1,5.37,106.2,0.0
2023-02-03 09:00:00,4.3,-7.3,3.47,335.3,0.0
2023-02-03 10:00:00,4.0,-8.3,3.66,302.8,0.0
2023-02-03 11:00:00,5.3,-7.0,1.75,195.9,0.0
2023-02-03 12:00:00,3.7,-6.6,4.78,267.8,0.0
